Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score
16356.0,198,3,211.77,1,3,1,131,5
16357.0,33,3,658.88,3,3,3,333,9
16358.0,1,4,2027.5,4,3,4,434,11
16359.0,7,8,1371.96,4,4,3,443,11
16360.0,5,6,3450.41,4,4,4,444,12
16361.0,10,4,891.21,4,3,3,433,10
16362.0,32,5,709.99,3,4,3,343,10
16363.0,53,1,109.36000000000001,2,1,1,211,4
16364.0,12,2,705.79,4,2,3,423,9
16365.0,18,9,1540.42,4,4,3,443,11
16366.0,19,1,327.3,3,1,2,312,6
16367.0,37,2,800.67,3,2,3,323,8
16368.0,2,2,479.91,4,2,2,422,8
16369.0,18,3,1545.41,4,3,3,433,10
16370.0,82,4,1301.91,2,3,3,233,8
16372.0,33,2,355.73,3,2,2,322,7
16374.0,66,2,466.73,2,2,2,222,6
16376.0,9,2,974.96,4,2,3,423,9
16377.0,267,1,106.2,1,1,1,111,3
16378.0,247,3,362.95,1,3,2,132,6
16379.0,4,4,2157.4,4,3,4,434,11
16380.0,61,1,714.99,2,1,3,213,6
16383.0,75,2,643.76,2,2,2,222,6
16384.0,90,2,584.5,2,2,2,222,6
16385.0,60,3,554.86,2,3,2,232,7
16386.0,29,2,302.57,3,2,2,322,7
16387.0,323,1,94.36,1,1,1,111,3
16389.0,53,4,1324.47,2,3,3,233,8
16392.0,270,1,217.89,1,1,1,111,3
16393.0,2,13,3040.96,4,4,4,444,12
16394.0,57,5,1383.98,2,4,3,243,9
16395.0,61,5,1482.06,2,4,3,243,9
16398.0,154,2,1705.8,1,2,4,124,7
16399.0,19,2,408.02,3,2,2,322,7
16400.0,95,1,303.93,2,1,2,212,5
16401.0,1,12,3522.3199999999997,4,4,4,444,12
16402.0,265,2,293.45,1,2,1,121,4
16403.0,312,1,177.5,1,1,1,111,3
16404.0,70,1,443.05,2,1,2,212,5
16405.0,302,2,74.85,1,2,1,121,4
16406.0,19,1,154.35,3,1,1,311,5
16407.0,13,10,2079.68,4,4,4,444,12
16409.0,36,5,2022.98,3,4,4,344,11
16411.0,19,2,211.7,3,2,1,321,6
16412.0,54,1,135.99,2,1,1,211,4
16413.0,57,1,262.2,2,1,1,211,4
16414.0,22,2,126.25,3,2,1,321,6
16415.0,44,1,200.27,3,1,1,311,5
16416.0,27,3,1051.4,3,3,3,333,9
16418.0,45,3,631.12,3,3,2,332,8
16419.0,113,6,958.71,2,4,3,243,9
16422.0,17,50,23008.12,4,4,4,444,12
16423.0,25,1,346.12,3,1,2,312,6
16424.0,191,1,133.56,1,1,1,111,3
16425.0,302,1,302.7,1,1,2,112,4
16426.0,2,10,1863.76,4,4,4,444,12
16427.0,263,2,241.06,1,2,1,121,4
16429.0,106,1,284.55,2,1,1,211,4
16430.0,57,1,300.85,2,1,2,212,5
16431.0,213,3,623.28,1,3,2,132,6
16432.0,64,1,143.4,2,1,1,211,4
16433.0,28,1,184.26,3,1,1,311,5
16434.0,29,7,1511.8,3,4,3,343,10
16438.0,6,5,798.35,4,4,3,443,11
16440.0,8,5,3640.67,4,4,4,444,12
16441.0,67,2,381.2,2,2,2,222,6
16442.0,2,3,609.3,4,3,2,432,9
16444.0,46,4,654.67,3,3,3,333,9
16445.0,34,1,230.51,3,1,1,311,5
16446.0,206,1,2.9,1,1,1,111,3
16447.0,136,1,255.91,2,1,1,211,4
16448.0,198,1,182.99,1,1,1,111,3
16449.0,198,2,707.69,1,2,3,123,6
16450.0,150,1,311.92,1,1,2,112,4
16451.0,88,1,266.97,2,1,1,211,4
16454.0,45,2,6.9,3,2,1,321,6
16455.0,64,7,1841.18,2,4,4,244,10
16456.0,99,5,2158.18,2,4,4,244,10
16457.0,218,1,208.36,1,1,1,111,3
16458.0,3,18,3482.7400000000002,4,4,4,444,12
16460.0,28,3,811.23,3,3,3,333,9
16461.0,178,1,142.92,1,1,1,111,3
16462.0,74,3,136.0,2,3,1,231,6
16463.0,21,4,1422.4,3,3,3,333,9
16464.0,20,3,1298.66,3,3,3,333,9
16466.0,34,7,1595.96,3,4,4,344,11
16468.0,74,1,74.9,2,1,1,211,4
16469.0,24,4,625.42,3,3,2,332,8
16470.0,52,4,752.77,2,3,3,233,8
16471.0,275,1,223.95000000000002,1,1,1,111,3
16473.0,165,3,316.11,1,3,2,132,6
16474.0,7,7,1810.65,4,4,4,444,12
16475.0,88,4,544.3,2,3,2,232,7
16477.0,64,7,2494.46,2,4,4,244,10
16478.0,25,3,331.0,3,3,2,332,8
16479.0,10,2,300.83,4,2,2,422,8
16480.0,76,1,769.29,2,1,3,213,6
16482.0,16,1,220.62,4,1,1,411,6
16483.0,192,1,139.35,1,1,1,111,3
16484.0,174,2,404.3,1,2,2,122,5
16485.0,77,1,363.65,2,1,2,212,5
16488.0,33,3,490.8,3,3,2,332,8
16491.0,47,1,731.5,3,1,3,313,7
16493.0,80,4,1351.63,2,3,3,233,8
16494.0,297,1,826.53,1,1,3,113,5
16495.0,3,3,648.26,4,3,3,433,10
16496.0,9,3,1599.52,4,3,4,434,11
16497.0,50,6,2965.69,3,4,4,344,11
16498.0,161,2,100.97,1,2,1,121,4
16499.0,360,2,365.45,1,2,2,122,5
16500.0,5,6,400.86,4,4,2,442,10
16503.0,107,4,1431.93,2,3,3,233,8
16504.0,25,1,465.88,3,1,2,312,6
16506.0,20,2,90.30000000000001,3,2,1,321,6
16509.0,297,1,363.7,1,1,2,112,4
16510.0,372,1,248.1,1,1,1,111,3
16511.0,22,3,918.33,3,3,3,333,9
16513.0,5,4,874.59,4,3,3,433,10
16515.0,52,5,1537.74,2,4,3,243,9
16516.0,30,1,101.69999999999999,3,1,1,311,5
16517.0,277,1,162.7,1,1,1,111,3
16518.0,61,2,484.32,2,2,2,222,6
16519.0,25,2,215.07999999999998,3,2,1,321,6
16520.0,186,3,1046.57,1,3,3,133,7
16523.0,2,21,9418.470000000001,4,4,4,444,12
16525.0,2,26,10429.45,4,4,4,444,12
16526.0,172,1,290.36,1,1,1,111,3
16527.0,81,1,228.06,2,1,1,211,4
16528.0,4,1,244.41,4,1,1,411,6
16529.0,190,1,455.25,1,1,2,112,4
16531.0,22,7,1244.59,3,4,3,343,10
16533.0,19,3,1082.81,3,3,3,333,9
16535.0,5,1,593.75,4,1,2,412,7
16536.0,110,1,548.12,2,1,2,212,5
16539.0,3,4,1388.81,4,3,3,433,10
16542.0,54,1,119.62,2,1,1,211,4
16545.0,165,1,339.3,1,1,2,112,4
16546.0,291,2,787.15,1,2,3,123,6
16549.0,10,10,4034.9,4,4,4,444,12
16550.0,109,5,2298.97,2,4,4,244,10
16551.0,96,3,737.8,2,3,3,233,8
16552.0,243,2,379.73,1,2,2,122,5
16553.0,163,12,4624.46,1,4,4,144,9
16554.0,42,3,837.1,3,3,3,333,9
16555.0,35,2,285.89,3,2,1,321,6
16556.0,67,7,3313.79,2,4,4,244,10
16557.0,24,2,281.85,3,2,1,321,6
16558.0,1,20,8086.49,4,4,4,444,12
16560.0,27,2,841.41,3,2,3,323,8
16561.0,6,2,511.12,4,2,2,422,8
16563.0,54,1,845.74,2,1,3,213,6
16565.0,364,1,173.7,1,1,1,111,3
16566.0,15,5,614.66,4,4,2,442,10
16567.0,194,2,704.5600000000001,1,2,3,123,6
16569.0,3,1,124.2,4,1,1,411,6
16570.0,15,10,3738.4,4,4,4,444,12
16571.0,27,3,1421.69,3,3,3,333,9
16572.0,127,3,1009.6,2,3,3,233,8
16573.0,85,2,663.61,2,2,3,223,7
16574.0,71,1,451.44,2,1,2,212,5
16581.0,183,1,105.84,1,1,1,111,3
16582.0,113,1,313.62,2,1,2,212,5
16583.0,374,1,233.45,1,1,1,111,3
16584.0,80,2,831.08,2,2,3,223,7
16586.0,249,1,463.95,1,1,2,112,4
16587.0,232,1,225.15,1,1,1,111,3
16589.0,71,3,459.24,2,3,2,232,7
16591.0,69,1,213.5,2,1,1,211,4
16592.0,4,16,4063.28,4,4,4,444,12
16593.0,51,3,330.03,3,3,2,332,8
16594.0,75,1,181.09,2,1,1,211,4
16595.0,61,1,360.16,2,1,2,212,5
16596.0,16,2,250.15,4,2,1,421,7
16597.0,4,1,90.04,4,2,1,421,7
16598.0,286,1,145.04999999999998,1,2,1,121,4
16600.0,4,6,813.52,4,4,3,443,11
16601.0,41,1,242.7,3,2,1,321,6
16602.0,36,1,528.08,3,2,2,322,7
16603.0,75,2,482.47,2,2,2,222,6
16607.0,18,14,3330.43,4,4,4,444,12
16609.0,15,7,5493.46,4,4,4,444,12
16610.0,219,1,75.66,1,2,1,121,4
16611.0,186,1,129.49,1,2,1,121,4
16612.0,33,4,1187.66,3,3,3,333,9
16613.0,70,1,618.59,2,2,2,222,6
16614.0,183,1,506.19,1,2,2,122,5
16616.0,15,2,500.42,4,2,2,422,8
16617.0,236,1,151.85,1,2,1,121,4
16618.0,31,5,2647.59,3,4,4,344,11
16619.0,264,1,226.21,1,2,1,121,4
16620.0,4,2,178.96,4,2,1,421,7
16621.0,52,4,813.48,2,3,3,233,8
16623.0,246,1,129.45,1,2,1,121,4
16624.0,81,2,810.5699999999999,2,2,3,223,7
16625.0,275,1,333.08,1,2,2,122,5
16626.0,1,17,3937.9,4,4,4,444,12
16627.0,79,1,322.8,2,2,2,222,6
16628.0,30,5,2188.05,3,4,4,344,11
16629.0,74,2,408.63,2,2,2,222,6
16633.0,17,6,2883.1,4,4,4,444,12
16634.0,223,2,217.9,1,2,1,121,4
16637.0,32,4,1154.47,3,3,3,333,9
16638.0,23,10,1680.72,3,4,4,344,11
16639.0,31,3,1257.51,3,3,3,333,9
16641.0,106,1,231.10000000000002,2,2,1,221,5
16642.0,5,2,688.33,4,2,3,423,9
16643.0,246,1,487.51,1,2,2,122,5
16644.0,178,2,833.78,1,2,3,123,6
16647.0,170,2,214.06,1,2,1,121,4
16648.0,43,1,290.65999999999997,3,2,1,321,6
16650.0,72,1,518.42,2,2,2,222,6
16652.0,59,7,6258.45,2,4,4,244,10
16653.0,16,2,1212.66,4,2,3,423,9
16654.0,141,4,601.27,2,3,2,232,7
16655.0,18,6,3789.52,4,4,4,444,12
16656.0,22,15,3125.0,3,4,4,344,11
16657.0,10,4,874.43,4,3,3,433,10
16658.0,368,1,123.24,1,2,1,121,4
16659.0,189,1,39.12,1,2,1,121,4
16660.0,16,3,810.45,4,3,3,433,10
16665.0,362,1,135.39999999999998,1,2,1,121,4
16666.0,19,1,118.98,3,2,1,321,6
16667.0,68,2,567.1800000000001,2,2,2,222,6
16668.0,15,6,306.71999999999997,4,4,2,442,10
16669.0,24,3,1348.88,3,3,3,333,9
16670.0,17,11,4095.9,4,4,4,444,12
16671.0,36,2,418.35,3,2,2,322,7
16672.0,2,20,8007.74,4,4,4,444,12
16674.0,55,2,304.24,2,2,2,222,6
16676.0,34,4,1592.1200000000001,3,3,4,334,10
16678.0,3,12,3109.99,4,4,4,444,12
16679.0,366,1,129.75,1,2,1,121,4
16680.0,43,1,183.7,3,2,1,321,6
16681.0,73,6,1770.34,2,4,4,244,10
16682.0,5,5,958.88,4,4,3,443,11
16684.0,4,16,19644.7,4,4,4,444,12
16685.0,61,2,324.24,2,2,2,222,6
16686.0,47,7,2959.88,3,4,4,344,11
16688.0,1,4,1260.86,4,3,3,433,10
16689.0,76,2,370.76,2,2,2,222,6
16690.0,72,2,225.57999999999998,2,2,1,221,5
16692.0,256,2,158.5,1,2,1,121,4
16693.0,69,2,477.86,2,2,2,222,6
16696.0,135,4,657.9000000000001,2,3,3,233,8
16697.0,241,1,112.75,1,2,1,121,4
16698.0,253,1,204.0,1,2,1,121,4
16700.0,9,13,5076.55,4,4,4,444,12
16701.0,9,13,4741.66,4,4,4,444,12
16705.0,1,20,13601.550000000001,4,4,4,444,12
16706.0,37,3,531.35,3,3,2,332,8
16708.0,46,1,656.63,3,2,3,323,8
16709.0,85,5,3029.87,2,4,4,244,10
16710.0,19,10,2467.99,3,4,4,344,11
16711.0,3,5,1620.79,4,4,4,444,12
16712.0,9,11,3611.31,4,4,4,444,12
16713.0,19,15,6597.82,3,4,4,344,11
16714.0,219,3,1129.06,1,3,3,133,7
16715.0,78,1,222.51999999999998,2,2,1,221,5
16716.0,267,2,901.2,1,2,3,123,6
16717.0,24,6,3843.08,3,4,4,344,11
16718.0,369,1,606.0500000000001,1,2,2,122,5
16719.0,15,7,1770.22,4,4,4,444,12
16720.0,26,1,152.95,3,2,1,321,6
16721.0,262,1,292.47,1,2,1,121,4
16722.0,17,13,4641.53,4,4,4,444,12
16723.0,91,2,576.4,2,2,2,222,6
16725.0,302,7,758.27,1,4,3,143,8
16726.0,26,5,1358.74,3,4,3,343,10
16727.0,364,1,256.32,1,2,1,121,4
16728.0,46,4,1048.28,3,3,3,333,9
16729.0,38,21,7205.33,3,4,4,344,11
16730.0,52,3,743.11,2,3,3,233,8
16732.0,32,1,603.75,3,2,2,322,7
16734.0,52,3,646.76,2,3,2,232,7
16735.0,79,5,2247.41,2,4,4,244,10
16738.0,298,1,3.75,1,2,1,121,4
16739.0,177,1,323.0,1,2,2,122,5
16742.0,47,1,464.9,3,2,2,322,7
16743.0,29,7,2213.13,3,4,4,344,11
16744.0,11,7,1291.91,4,4,3,443,11
16745.0,87,17,6616.22,2,4,4,244,10
16746.0,5,18,6576.43,4,4,4,444,12
16747.0,38,2,836.06,3,2,3,323,8
16748.0,18,5,1515.9,4,4,3,443,11
16750.0,45,5,623.93,3,4,2,342,9
16751.0,31,1,515.52,3,2,2,322,7
16752.0,373,1,207.5,1,2,1,121,4
16753.0,58,1,223.92000000000002,2,2,1,221,5
16755.0,114,3,1475.43,2,3,3,233,8
16756.0,215,1,239.4,1,2,1,121,4
16757.0,319,1,106.83000000000001,1,2,1,121,4
16758.0,65,1,369.34000000000003,2,2,2,222,6
16759.0,8,3,789.79,4,3,3,433,10
16761.0,97,1,316.62,2,2,2,222,6
16762.0,20,3,1207.24,3,3,3,333,9
16763.0,199,1,611.85,1,2,2,122,5
16764.0,4,13,2790.9500000000003,4,4,4,444,12
16765.0,294,1,34.0,1,2,1,121,4
16766.0,273,2,1145.6,1,2,3,123,6
16767.0,31,11,5386.4400000000005,3,4,4,344,11
16768.0,48,3,478.09000000000003,3,3,2,332,8
16769.0,260,1,361.54,1,2,2,122,5
16770.0,58,5,757.1,2,4,3,243,9
16771.0,33,5,2242.61,3,4,4,344,11
16773.0,57,1,171.59,2,2,1,221,5
16774.0,68,4,661.52,2,3,3,233,8
16775.0,10,11,1691.51,4,4,4,444,12
16776.0,60,1,371.54,2,2,2,222,6
16777.0,80,2,222.62,2,2,1,221,5
16778.0,74,2,245.94,2,2,1,221,5
16779.0,2,22,10611.720000000001,4,4,4,444,12
16780.0,100,2,422.24,2,2,2,222,6
16781.0,372,1,311.25,1,2,2,122,5
16782.0,10,13,2267.9500000000003,4,4,4,444,12
16784.0,20,1,107.6,3,2,1,321,6
16788.0,123,2,594.39,2,2,2,222,6
16789.0,8,1,80.8,4,2,1,421,7
16790.0,4,6,1545.6200000000001,4,4,3,443,11
16791.0,29,7,1705.78,3,4,4,344,11
16792.0,282,2,110.38000000000001,1,2,1,121,4
16793.0,57,1,243.84,2,2,1,221,5
16794.0,1,10,1196.5,4,4,3,443,11
16795.0,365,1,414.88,1,2,2,122,5
16796.0,89,1,305.62,2,2,2,222,6
16800.0,11,1,1162.65,4,2,3,423,9
16801.0,163,4,1594.23,1,3,4,134,8
16803.0,65,1,332.3,2,2,2,222,6
16804.0,23,3,536.99,3,3,2,332,8
16805.0,174,2,460.59,1,2,2,122,5
16806.0,103,4,762.16,2,3,3,233,8
16807.0,143,3,1121.59,2,3,3,233,8
16808.0,99,2,288.42,2,2,1,221,5
16809.0,23,5,914.69,3,4,3,343,10
16810.0,192,1,309.54,1,2,2,122,5
16811.0,5,2,547.07,4,2,2,422,8
16812.0,361,1,479.35,1,2,2,122,5
16813.0,8,10,1591.7,4,4,4,444,12
16814.0,14,21,6416.7,4,4,4,444,12
16816.0,103,4,417.06,2,3,2,232,7
16817.0,3,9,1604.75,4,4,4,444,12
16818.0,11,11,3349.57,4,4,4,444,12
16820.0,96,1,497.61,2,2,2,222,6
16823.0,227,1,358.38,1,2,2,122,5
16824.0,16,2,460.64,4,2,2,422,8
16825.0,39,2,602.38,3,2,2,322,7
16826.0,51,1,341.7,3,2,2,322,7
16828.0,93,2,128.5,2,2,1,221,5
16829.0,157,1,197.22,1,2,1,121,4
16830.0,39,1,325.91,3,2,2,322,7
16832.0,184,3,199.15,1,3,1,131,5
16833.0,1,4,1106.53,4,3,3,433,10
16834.0,228,1,413.46,1,2,2,122,5
16835.0,128,2,180.85,2,2,1,221,5
16836.0,40,2,251.87,3,2,1,321,6
16837.0,31,11,3170.98,3,4,4,344,11
16838.0,197,2,588.85,1,2,2,122,5
16839.0,9,34,15537.39,4,4,4,444,12
16841.0,37,6,1869.82,3,4,4,344,11
16842.0,101,3,1264.19,2,3,3,233,8
16843.0,43,16,9963.65,3,4,4,344,11
16846.0,50,1,214.32,3,2,1,321,6
16847.0,43,1,193.44,3,2,1,321,6
16848.0,53,1,281.42,2,2,1,221,5
16849.0,187,1,124.57,1,2,1,121,4
16850.0,334,1,332.41,1,2,2,122,5
16851.0,4,3,342.45,4,3,2,432,9
16852.0,10,2,144.91000000000003,4,2,1,421,7
16855.0,24,2,328.4,3,2,2,322,7
16856.0,15,1,35.400000000000006,4,2,1,421,7
16858.0,369,1,375.69000000000005,1,2,2,122,5
16859.0,145,2,747.81,1,2,3,123,6
16861.0,60,2,173.76,2,2,1,221,5
16863.0,31,2,502.8,3,2,2,322,7
16866.0,141,3,207.73999999999998,2,3,1,231,6
16869.0,23,4,817.12,3,3,3,333,9
16871.0,22,6,2812.34,3,4,4,344,11
16872.0,77,3,198.78,2,3,1,231,6
16873.0,5,6,7030.02,4,4,4,444,12
16875.0,67,5,2095.53,2,4,4,244,10
16877.0,12,6,846.62,4,4,3,443,11
16878.0,84,1,13.3,2,2,1,221,5
16880.0,31,7,1491.43,3,4,3,343,10
16882.0,67,3,705.12,2,3,3,233,8
16883.0,187,2,272.48,1,2,1,121,4
16884.0,38,2,429.84000000000003,3,2,2,322,7
16885.0,15,3,450.41,4,3,2,432,9
16887.0,35,1,192.32999999999998,3,2,1,321,6
16889.0,195,3,1578.67,1,3,3,133,7
16891.0,2,5,742.43,4,4,3,443,11
16892.0,1,5,518.19,4,4,2,442,10
16893.0,367,1,145.93,1,2,1,121,4
16895.0,65,1,202.27,2,2,1,221,5
16897.0,299,2,289.78,1,2,1,121,4
16898.0,26,3,501.03,3,3,2,332,8
16899.0,8,6,1271.06,4,4,3,443,11
16900.0,17,3,887.11,4,3,3,433,10
16902.0,116,1,1706.88,2,2,4,224,8
16903.0,29,1,363.2,3,2,2,322,7
16904.0,4,16,3653.75,4,4,4,444,12
16905.0,5,7,3037.6,4,4,4,444,12
16906.0,82,4,559.59,2,3,2,232,7
16907.0,29,5,928.76,3,4,3,343,10
16909.0,72,1,301.38,2,2,2,222,6
16910.0,4,8,1508.96,4,4,3,443,11
16912.0,29,11,2555.58,3,4,4,344,11
16913.0,290,1,113.44,1,2,1,121,4
16914.0,36,1,183.76,3,2,1,321,6
16915.0,9,6,621.6800000000001,4,4,2,442,10
16916.0,24,2,562.41,3,2,2,322,7
16917.0,277,1,391.52,1,2,2,122,5
16918.0,50,6,1068.82,3,4,3,343,10
16919.0,156,11,2592.25,1,4,4,144,9
16921.0,61,1,154.18,2,2,1,221,5
16923.0,12,19,6844.2,4,4,4,444,12
16924.0,21,3,829.89,3,3,3,333,9
16926.0,371,1,230.25,1,2,1,121,4
16927.0,276,2,139.85,1,2,1,121,4
16928.0,80,17,2814.7,2,4,4,244,10
16929.0,4,7,1295.39,4,4,3,443,11
16930.0,26,3,378.89,3,3,2,332,8
16931.0,5,21,4554.87,4,4,4,444,12
16932.0,53,1,150.23000000000002,2,2,1,221,5
16933.0,1,2,563.23,4,2,2,422,8
16934.0,55,2,931.03,2,2,3,223,7
16936.0,26,1,261.9,3,2,1,321,6
16938.0,9,4,1878.43,4,3,4,434,11
16940.0,52,3,3049.88,2,3,4,234,9
16942.0,13,9,1904.99,4,4,4,444,12
16943.0,212,3,816.73,1,3,3,133,7
16945.0,22,19,4345.5,3,4,4,344,11
16947.0,236,1,406.48,1,2,2,122,5
16948.0,139,3,348.62,2,3,2,232,7
16949.0,4,6,1286.27,4,4,3,443,11
16950.0,57,3,1178.56,2,3,3,233,8
16951.0,135,3,1277.75,2,3,3,233,8
16952.0,109,2,167.61,2,2,1,221,5
16953.0,30,1,20.8,3,2,1,321,6
16954.0,1,9,2085.08,4,4,4,444,12
16955.0,185,4,518.67,1,3,2,132,6
16956.0,18,1,308.74,4,2,2,422,8
16957.0,239,2,416.64,1,2,2,122,5
16959.0,87,1,117.35000000000001,2,2,1,221,5
16960.0,39,3,507.05,3,3,2,332,8
16961.0,116,1,234.17,2,2,1,221,5
16963.0,187,1,110.55000000000001,1,2,1,121,4
16965.0,227,1,201.19,1,2,1,121,4
16966.0,8,7,1773.1299999999999,4,4,4,444,12
16967.0,189,1,319.02,1,2,2,122,5
16968.0,4,2,439.43,4,2,2,422,8
16969.0,39,3,633.13,3,3,2,332,8
16971.0,38,1,357.21,3,2,2,322,7
16976.0,267,1,251.51999999999998,1,2,1,121,4
16978.0,78,1,344.33,2,2,2,222,6
16979.0,4,6,1852.0,4,4,4,444,12
16980.0,255,2,795.26,1,2,3,123,6
16982.0,61,1,384.06,2,2,2,222,6
16983.0,13,7,1905.87,4,4,4,444,12
16984.0,88,2,4459.52,2,2,4,224,8
16985.0,17,10,5464.12,4,4,4,444,12
16986.0,30,1,83.2,3,2,1,321,6
16987.0,3,7,1616.8,4,4,4,444,12
16988.0,5,1,126.12,4,2,1,421,7
16989.0,7,6,503.25,4,4,2,442,10
16990.0,219,1,179.0,1,2,1,121,4
16992.0,11,5,1614.31,4,4,4,444,12
16996.0,30,6,1456.96,3,4,3,343,10
16997.0,288,3,702.0,1,3,3,133,7
16998.0,150,4,295.0,1,3,1,131,5
16999.0,23,2,484.82,3,2,2,322,7
17001.0,1,11,3989.57,4,4,4,444,12
17002.0,86,3,1493.73,2,3,3,233,8
17004.0,46,2,1043.94,3,2,3,323,8
17006.0,5,4,781.78,4,3,3,433,10
17007.0,51,6,889.9300000000001,3,4,3,343,10
17010.0,18,1,195.36,4,2,1,421,7
17011.0,30,1,270.9,3,2,1,321,6
17014.0,8,3,583.4300000000001,4,3,2,432,9
17015.0,29,3,1838.6100000000001,3,3,4,334,10
17017.0,3,20,8546.9,4,4,4,444,12
17018.0,41,2,920.1,3,2,3,323,8
17019.0,11,4,1258.08,4,3,3,433,10
17022.0,31,1,71.0,3,2,1,321,6
17024.0,45,3,95.85,3,3,1,331,7
17025.0,61,3,357.77,2,3,2,232,7
17026.0,185,2,154.82999999999998,1,2,1,121,4
17027.0,79,6,877.5600000000001,2,4,3,243,9
17030.0,64,1,146.87,2,2,1,221,5
17031.0,12,2,380.35,4,2,2,422,8
17033.0,86,3,775.74,2,3,3,233,8
17034.0,16,3,745.52,4,3,3,433,10
17035.0,246,2,433.53000000000003,1,2,2,122,5
17037.0,88,1,1267.32,2,2,3,223,7
17038.0,30,1,112.4,3,2,1,321,6
17040.0,138,1,449.73,2,2,2,222,6
17041.0,27,3,1071.49,3,3,3,333,9
17042.0,3,5,1036.58,4,4,3,443,11
17043.0,32,4,1735.18,3,3,4,334,10
17044.0,25,1,739.6800000000001,3,2,3,323,8
17045.0,113,3,339.44,2,3,2,232,7
17046.0,157,1,642.02,1,2,2,122,5
17047.0,85,3,1100.9,2,3,3,233,8
17048.0,118,3,925.35,2,3,3,233,8
17049.0,3,9,5655.03,4,4,4,444,12
17050.0,96,6,3185.64,2,4,4,244,10
17051.0,194,1,240.89000000000001,1,2,1,121,4
17052.0,28,1,399.09,3,2,2,322,7
17053.0,131,1,498.48,2,2,2,222,6
17054.0,28,5,1356.33,3,4,3,343,10
17058.0,82,3,1179.89,2,3,3,233,8
17059.0,30,5,3080.39,3,4,4,344,11
17060.0,266,1,81.60000000000001,1,2,1,121,4
17061.0,74,11,5232.2300000000005,2,4,4,244,10
17062.0,314,4,533.33,1,3,2,132,6
17063.0,21,7,1461.14,3,4,3,343,10
17064.0,59,3,855.45,2,3,3,233,8
17068.0,12,21,4552.14,4,4,4,444,12
17069.0,28,9,2709.7000000000003,3,4,4,344,11
17070.0,114,1,304.24,2,2,2,222,6
17071.0,28,9,2429.03,3,4,4,344,11
17073.0,18,4,1446.09,4,3,3,433,10
17075.0,18,4,834.12,4,3,3,433,10
17076.0,36,3,841.0799999999999,3,3,3,333,9
17078.0,36,2,378.2,3,2,2,322,7
17079.0,78,1,118.80000000000001,2,2,1,221,5
17080.0,22,2,287.62,3,2,1,321,6
17081.0,25,2,288.91,3,2,1,321,6
17082.0,33,2,2003.85,3,2,4,324,9
17083.0,109,3,1405.78,2,3,3,233,8
17084.0,35,2,2747.9900000000002,3,2,4,324,9
17085.0,123,5,1562.4,2,4,3,243,9
17086.0,7,6,1841.28,4,4,4,444,12
17088.0,28,4,1991.01,3,3,4,334,10
17090.0,4,7,1974.65,4,4,4,444,12
17091.0,3,9,3827.76,4,4,4,444,12
17092.0,50,4,1774.03,3,3,4,334,10
17094.0,322,1,302.0,1,2,2,122,5
17095.0,23,3,1324.16,3,3,3,333,9
17096.0,15,4,1022.13,4,3,3,433,10
17097.0,2,8,954.42,4,4,3,443,11
17100.0,18,2,971.74,4,2,3,423,9
17101.0,10,4,1621.73,4,3,4,434,11
17102.0,262,1,25.5,1,2,1,121,4
17105.0,159,2,665.78,1,2,3,123,6
17107.0,33,6,9991.56,3,4,4,344,11
17109.0,29,6,881.29,3,4,3,343,10
17110.0,165,1,163.29999999999998,1,2,1,121,4
17111.0,47,1,231.61,3,2,1,321,6
17114.0,6,8,801.12,4,4,3,443,11
17115.0,8,3,837.5,4,3,3,433,10
17117.0,288,1,116.19999999999999,1,2,1,121,4
17118.0,318,1,157.02,1,2,1,121,4
17119.0,3,2,606.91,4,2,2,422,8
17120.0,233,1,307.46,1,2,2,122,5
17122.0,119,1,138.32,2,2,1,221,5
17123.0,162,1,345.29999999999995,1,2,2,122,5
17124.0,185,1,294.24,1,2,1,121,4
17125.0,50,1,230.5,3,2,1,321,6
17126.0,152,5,989.45,1,4,3,143,8
17128.0,335,1,157.09,1,2,1,121,4
17131.0,5,5,2463.17,4,4,4,444,12
17133.0,16,6,2342.2400000000002,4,4,4,444,12
17134.0,107,2,413.2,2,2,2,222,6
17135.0,16,7,1139.73,4,4,3,443,11
17138.0,276,1,380.5,1,2,2,122,5
17139.0,16,12,10650.77,4,4,4,444,12
17140.0,247,1,274.12,1,2,1,121,4
17142.0,239,1,579.0,1,2,2,122,5
17144.0,1,2,912.57,4,3,3,433,10
17146.0,106,3,749.78,2,3,3,233,8
17147.0,23,4,1714.59,3,3,4,334,10
17148.0,52,1,124.88,2,2,1,221,5
17152.0,195,3,446.3,1,3,2,132,6
17153.0,24,1,213.78,3,2,1,321,6
17154.0,75,1,329.34,2,2,2,222,6
17155.0,18,2,251.70000000000002,4,3,1,431,8
17157.0,8,2,319.0,4,3,2,432,9
17158.0,32,3,1266.97,3,3,3,333,9
17159.0,22,3,1538.88,3,3,3,333,9
17160.0,31,6,3518.03,3,4,4,344,11
17162.0,29,10,1715.46,3,4,4,344,11
17163.0,22,2,293.1,3,3,1,331,7
17164.0,33,7,2467.35,3,4,4,344,11
17165.0,284,1,158.68,1,2,1,121,4
17166.0,39,2,206.34,3,3,1,331,7
17169.0,58,2,835.78,2,3,3,233,8
17171.0,289,1,224.91,1,2,1,121,4
17172.0,79,1,317.76,2,2,2,222,6
